region,anzsic_descriptor,anzsic_descriptor2,category,gas,units,magnitude,year,data_val
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,56.42
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,54.32
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,55.2
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,55.1
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,52.47
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,53.5
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,54.55
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,53.34
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,55.86
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2020,49.94
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2021,53.21
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2022,53.79
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2023,49.01
Waikato,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2024,45.07
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,100.57
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,105.82
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,103.47
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,108.04
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,102.52
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,97.31
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,94.95
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,92.35
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,86.35
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,85.59
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,86.74
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,84.64
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,91.43
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2020,80.67
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2021,83.6
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2022,84.38
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2023,72.55
Wellington,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2024,66.91
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,3.37
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,3.79
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,3.84
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,3.87
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,4.02
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,4
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,3.71
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,3.5
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,3.06
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2.88
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,2.88
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,2.89
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,3.13
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2020,2.59
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2021,2.56
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2022,2.6
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2023,2.37
West Coast,"Telecommunications, finance, rental, professional, administrative, arts and other services",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2024,2.2
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,312.01
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,343.14
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,379.43
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,409.28
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,377.41
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,392.44
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,370.21
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,380.82
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,377.72
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,360.98
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,356.62
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,366.49
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,399.07
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2020,356.54
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2021,352.67
Auckland,"Government and defence, education and health care",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2022,345.46
