Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEQ.SG02RAC11P51AN1190,2008.09,20,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2008.12,14,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2009.03,-4,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2009.06,9,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2009.09,1,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2009.12,23,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2010.03,105,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2010.06,123,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2010.09,20,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2010.12,19,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2011.03,16,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2011.06,7,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2011.09,17,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2011.12,2,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2012.03,5,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2012.06,3,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2012.09,12,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2012.12,19,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2013.03,12,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2013.06,-18,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2013.09,35,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2013.12,9,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2014.03,5,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2014.06,45,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2014.09,25,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2014.12,22,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2015.03,77,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2015.06,91,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2015.09,45,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2015.12,2,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2016.03,9,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2016.06,13,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2016.09,31,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2016.12,11,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2017.03,5,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2017.06,27,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2017.09,22,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2017.12,6,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2018.03,20,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2018.06,59,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2018.09,23,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2018.12,41,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2019.03,30,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2019.06,28,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2019.09,19,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2019.12,27,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2020.03,56,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2020.06,22,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2020.09,35,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2020.12,26,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2021.03,36,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2021.06,40,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2021.09,62,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2021.12,54,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2022.03,31,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2022.06,59,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2022.09,44,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2022.12,14,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2023.03,35,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2023.06,59,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2023.09,37,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2023.12,37,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2024.03,37,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2024.06,64,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2024.09,46,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2024.12,40,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2025.03,28,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2025.06,56,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2025.09,54,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2025.12,43,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1190,2026.03,38,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Weapon systems,,,
SNEQ.SG02RAC11P51AN1199,1987.06,3318,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1987.09,3335,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1987.12,3239,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1988.03,3127,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1988.06,3172,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1988.09,3301,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1988.12,3170,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1989.03,3058,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1989.06,3235,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1989.09,3243,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1989.12,3512,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1990.03,3053,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1990.06,3079,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1990.09,3306,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1990.12,3410,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1991.03,2715,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1991.06,2515,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1991.09,2786,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1991.12,2752,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1992.03,2693,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1992.06,2613,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1992.09,2764,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1992.12,2868,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1993.03,2759,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1993.06,2970,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1993.09,3336,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1993.12,3388,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1994.03,3187,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
SNEQ.SG02RAC11P51AN1199,1994.06,3503,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Chain volume, Actual, Asset type",Gross Fixed Capital Formation,Fixed Assets other than Residential Buildings,,,
